query,true_fish,cam,image_rank1,image_ap,identity_rank1,identity_ap,image_top1_fish,image_top1_score,image_top1_source,image_top2_fish,image_top2_score,image_top2_source,image_top3_fish,image_top3_score,image_top3_source,image_top4_fish,image_top4_score,image_top4_source,image_top5_fish,image_top5_score,image_top5_source,identity_top1_fish,identity_top1_score,identity_top1_source,identity_top2_fish,identity_top2_score,identity_top2_source,identity_top3_fish,identity_top3_score,identity_top3_source,identity_top4_fish,identity_top4_score,identity_top4_source,identity_top5_fish,identity_top5_score,identity_top5_source
0015_c2s1_0017.png,0015,c2,0.0,0.235380,0.0,0.166667,0017,0.805842,0017_c2s1_0006.jpg,0015,0.778289,0015_c2s1_0006.png,0008,0.764006,0008_c1s1_0005.jpg,0007,0.760374,0007_c2s1_0007.png,0001,0.737231,0001_c2s1_0009.png,0017,0.752805,0017,0016,0.731607,0016,0019,0.730141,0019,0007,0.726772,0007,0008,0.718858,0008
0015_c2s1_0018.png,0015,c2,0.0,0.250504,0.0,0.200000,0017,0.744214,0017_c2s1_0006.jpg,0015,0.699915,0015_c2s1_0006.png,0008,0.698417,0008_c1s1_0005.jpg,0013,0.687636,0013_c2s1_0006.jpg,0007,0.684331,0007_c2s1_0007.png,0017,0.670139,0017,0008,0.657802,0008,0019,0.653966,0019,0013,0.641024,0013,0015,0.630333,0015
0015_c2s1_0019.png,0015,c2,0.0,0.095414,0.0,0.250000,0017,0.778719,0017_c2s1_0006.jpg,0019,0.732409,0019_c2s1_0006.jpg,0008,0.701296,0008_c2s1_0006.jpg,0015,0.691010,0015_c2s1_0006.png,0001,0.678336,0001_c2s1_0006.png,0019,0.720626,0019,0017,0.686233,0017,0013,0.635403,0013,0015,0.633302,0015,0003,0.630987,0003
0015_c2s1_0020.png,0015,c2,0.0,0.078636,0.0,0.166667,0019,0.572070,0019_c2s1_0008.jpg,0006,0.534273,0006_c2s1_0011.jpg,0008,0.532638,0008_c1s1_0001.jpg,0017,0.525931,0017_c2s1_0006.jpg,0015,0.483280,0015_c2s1_0007.png,0019,0.523362,0019,0006,0.435388,0006,0016,0.431867,0016,0008,0.427100,0008,0003,0.422072,0003
0015_c2s1_0021.png,0015,c2,0.0,0.048071,0.0,0.125000,0008,0.686974,0008_c1s1_0001.jpg,0017,0.648285,0017_c2s1_0006.jpg,0013,0.631401,0013_c2s1_0009.jpg,0003,0.619886,0003_c1s1_0003.png,0019,0.598752,0019_c2s1_0008.jpg,0008,0.591519,0008,0013,0.587753,0013,0019,0.582156,0019,0017,0.570231,0017,0003,0.548957,0003
0015_c2s1_0022.png,0015,c2,0.0,0.040077,0.0,0.083333,0008,0.626593,0008_c1s1_0001.jpg,0017,0.547926,0017_c2s1_0006.jpg,0003,0.541816,0003_c1s1_0003.png,0013,0.537938,0013_c2s1_0009.jpg,0019,0.530369,0019_c2s1_0008.jpg,0019,0.512961,0019,0011,0.501489,0011,0008,0.492869,0008,0013,0.484618,0013,0003,0.475673,0003
0015_c2s1_0023.png,0015,c2,0.0,0.056719,0.0,0.166667,0008,0.560084,0008_c1s1_0001.jpg,0019,0.516389,0019_c2s1_0008.jpg,0003,0.499994,0003_c1s1_0003.png,0017,0.470984,0017_c2s1_0006.jpg,0006,0.468708,0006_c2s1_0011.jpg,0019,0.475148,0019,0003,0.441736,0003,0008,0.433307,0008,0017,0.393068,0017,0016,0.389115,0016
0015_c2s1_0026.png,0015,c2,0.0,0.059008,0.0,0.142857,0008,0.620410,0008_c1s1_0001.jpg,0017,0.613017,0017_c2s1_0006.jpg,0003,0.572679,0003_c1s1_0003.png,0013,0.571048,0013_c2s1_0008.jpg,0019,0.554667,0019_c2s1_0008.jpg,0017,0.540272,0017,0008,0.538720,0008,0019,0.536015,0019,0013,0.530799,0013,0003,0.503527,0003
0015_c2s1_0027.png,0015,c2,0.0,0.044296,0.0,0.100000,0017,0.718145,0017_c2s1_0006.jpg,0019,0.692265,0019_c2s1_0008.jpg,0008,0.683813,0008_c1s1_0001.jpg,0003,0.678431,0003_c1s1_0003.png,0006,0.618613,0006_c1s1_0005.png,0019,0.671480,0019,0017,0.623387,0017,0003,0.618734,0003,0008,0.603347,0008,0006,0.564714,0006
0015_c2s1_0028.png,0015,c2,0.0,0.044145,0.0,0.111111,0008,0.569334,0008_c2s1_0006.jpg,0019,0.547959,0019_c2s1_0010.jpg,0017,0.542150,0017_c2s1_0006.jpg,0020,0.522166,0020_c2s1_0008.jpg,0013,0.513222,0013_c2s1_0009.jpg,0019,0.532430,0019,0011,0.490621,0011,0020,0.473135,0020,0013,0.471908,0013,0003,0.459569,0003
0015_c2s1_0029.png,0015,c2,0.0,0.048912,0.0,0.142857,0008,0.626418,0008_c1s1_0001.jpg,0003,0.576084,0003_c1s1_0003.png,0017,0.572710,0017_c2s1_0006.jpg,0013,0.556855,0013_c2s1_0009.jpg,0019,0.541116,0019_c2s1_0008.jpg,0013,0.516638,0013,0019,0.514996,0019,0008,0.511659,0008,0003,0.503322,0003,0017,0.497420,0017
0015_c2s1_0030.png,0015,c2,0.0,0.053520,0.0,0.142857,0008,0.592868,0008_c1s1_0001.jpg,0019,0.548040,0019_c2s1_0008.jpg,0017,0.543778,0017_c2s1_0006.jpg,0003,0.519352,0003_c1s1_0003.png,0013,0.505785,0013_c2s1_0009.jpg,0019,0.510384,0019,0008,0.503285,0008,0017,0.457834,0017,0013,0.456273,0013,0003,0.456177,0003
0015_c2s1_0031.png,0015,c2,0.0,0.048303,0.0,0.125000,0017,0.692353,0017_c2s1_0006.jpg,0003,0.678557,0003_c1s1_0003.png,0008,0.665247,0008_c1s1_0001.jpg,0013,0.639006,0013_c2s1_0006.jpg,0019,0.631220,0019_c2s1_0006.jpg,0019,0.623047,0019,0003,0.614606,0003,0013,0.611180,0013,0017,0.607498,0017,0008,0.573185,0008
0015_c2s1_0033.png,0015,c2,0.0,0.041961,0.0,0.125000,0017,0.665891,0017_c2s1_0006.jpg,0008,0.656145,0008_c1s1_0005.jpg,0019,0.603943,0019_c2s1_0006.jpg,0007,0.601704,0007_c2s1_0007.png,0016,0.545713,0016_c2s1_0007.png,0017,0.628172,0017,0019,0.594432,0019,0007,0.588280,0007,0008,0.558407,0008,0016,0.544795,0016
0015_c2s1_0034.png,0015,c2,0.0,0.043880,0.0,0.142857,0019,0.697411,0019_c2s1_0008.jpg,0008,0.666729,0008_c2s1_0006.jpg,0017,0.666572,0017_c2s1_0006.jpg,0001,0.615513,0001_c2s1_0006.png,0016,0.603530,0016_c1s1_0005.png,0019,0.672349,0019,0017,0.572603,0017,0003,0.558934,0003,0016,0.557955,0016,0001,0.551211,0001
0015_c2s1_0036.png,0015,c2,0.0,0.028421,0.0,0.066667,0008,0.580622,0008_c1s1_0001.jpg,0011,0.529397,0011_c2s1_0006.png,0019,0.526774,0019_c2s1_0010.jpg,0017,0.510869,0017_c2s1_0006.jpg,0003,0.491044,0003_c1s1_0003.png,0011,0.529397,0011,0019,0.508411,0019,0009,0.470412,0009,0003,0.437113,0003,0008,0.432029,0008
0016_c1s1_0001.png,0016,c1,0.0,0.057239,0.0,0.090909,0008,0.560446,0008_c1s1_0001.jpg,0023,0.475784,0023_c1s1_0001.png,0018,0.440725,0018_c1s1_0001.png,0003,0.404609,0003_c1s1_0003.png,0017,0.396188,0017_c2s1_0006.jpg,0008,0.438404,0008,0018,0.399775,0018,0017,0.380331,0017,0011,0.355647,0011,0019,0.346904,0019
0016_c1s1_0002.png,0016,c1,0.0,0.045525,0.0,0.076923,0008,0.578226,0008_c1s1_0001.jpg,0013,0.490613,0013_c2s1_0009.jpg,0003,0.483737,0003_c1s1_0003.png,0017,0.479488,0017_c2s1_0006.jpg,0011,0.468075,0011_c2s1_0006.png,0011,0.468075,0011,0008,0.440014,0008,0013,0.435601,0013,0017,0.425646,0017,0019,0.416527,0019
0016_c1s1_0003.png,0016,c1,0.0,0.077724,0.0,0.142857,0017,0.630152,0017_c2s1_0006.jpg,0008,0.614247,0008_c1s1_0001.jpg,0003,0.532852,0003_c1s1_0003.png,0019,0.532043,0019_c2s1_0008.jpg,0013,0.511290,0013_c2s1_0006.jpg,0017,0.589164,0017,0019,0.523817,0019,0008,0.523688,0008,0007,0.494751,0007,0013,0.476762,0013
0016_c1s1_0004.png,0016,c1,0.0,0.029906,0.0,0.058824,0011,0.648557,0011_c2s1_0006.png,0009,0.619690,0009_c1s1_0002.png,0023,0.612114,0023_c1s1_0004.png,0005,0.609453,0005_c2s1_0011.jpg,0018,0.585758,0018_c1s1_0002.png,0011,0.648557,0011,0009,0.626340,0009,0023,0.616803,0023,0018,0.507462,0018,0020,0.507055,0020
0016_c1s1_0005.png,0016,c1,0.0,0.087544,0.0,0.142857,0008,0.622503,0008_c1s1_0001.jpg,0003,0.504059,0003_c1s1_0003.png,0017,0.483870,0017_c2s1_0006.jpg,0018,0.475975,0018_c1s1_0001.png,0019,0.461981,0019_c2s1_0008.jpg,0008,0.504318,0008,0017,0.451562,0017,0019,0.449795,0019,0003,0.439862,0003,0018,0.436725,0018
0016_c1s1_0006.png,0016,c1,0.0,0.076781,0.0,0.142857,0008,0.644837,0008_c1s1_0001.jpg,0017,0.605915,0017_c2s1_0006.jpg,0003,0.590218,0003_c1s1_0003.png,0019,0.571403,0019_c2s1_0008.jpg,0013,0.547185,0013_c2s1_0008.jpg,0019,0.549860,0019,0008,0.538482,0008,0017,0.535150,0017,0003,0.522272,0003,0013,0.514349,0013
0016_c1s1_0007.png,0016,c1,0.0,0.073285,0.0,0.142857,0008,0.559636,0008_c1s1_0001.jpg,0003,0.491800,0003_c1s1_0003.png,0017,0.471363,0017_c2s1_0006.jpg,0019,0.407966,0019_c2s1_0008.jpg,0023,0.407169,0023_c1s1_0001.png,0008,0.453128,0008,0017,0.437666,0017,0003,0.406999,0003,0019,0.387071,0019,0013,0.356988,0013
0016_c1s1_0008.png,0016,c1,0.0,0.041827,0.0,0.076923,0008,0.539649,0008_c1s1_0001.jpg,0023,0.493663,0023_c1s1_0003.png,0011,0.475628,0011_c2s1_0006.png,0020,0.445220,0020_c2s1_0008.jpg,0003,0.441490,0003_c1s1_0003.png,0011,0.475628,0011,0023,0.410276,0023,0009,0.393972,0009,0008,0.383469,0008,0020,0.376427,0020
0016_c1s1_0009.png,0016,c1,0.0,0.060402,0.0,0.111111,0008,0.595660,0008_c2s1_0010.jpg,0018,0.580419,0018_c1s1_0001.png,0017,0.563965,0017_c1s1_0004.png,0020,0.532213,0020_c2s1_0010.jpg,0007,0.513438,0007_c1s1_0005.png,0018,0.562240,0018,0017,0.541495,0017,0008,0.480519,0008,0007,0.473360,0007,0020,0.472869,0020
0016_c1s1_0010.png,0016,c1,0.0,0.045328,0.0,0.071429,0008,0.447010,0008_c1s1_0001.jpg,0023,0.415501,0023_c1s1_0003.png,0011,0.373708,0011_c2s1_0006.png,0013,0.342004,0013_c2s1_0009.jpg,0020,0.323115,0020_c2s1_0006.jpg,0011,0.373708,0011,0023,0.308484,0023,0008,0.303005,0008,0009,0.283383,0009,0013,0.259047,0013
0016_c1s1_0011.png,0016,c1,0.0,0.063938,0.0,0.125000,0003,0.669346,0003_c1s1_0003.png,0017,0.630240,0017_c2s1_0006.jpg,0008,0.629782,0008_c1s1_0001.jpg,0020,0.602711,0020_c2s1_0008.jpg,0019,0.592269,0019_c2s1_0006.jpg,0003,0.607277,0003,0017,0.582161,0017,0019,0.579398,0019,0020,0.539748,0020,0008,0.529257,0008
0016_c1s1_0012.png,0016,c1,0.0,0.073759,0.0,0.142857,0017,0.678044,0017_c2s1_0006.jpg,0008,0.650542,0008_c2s1_0006.jpg,0003,0.620276,0003_c1s1_0003.png,0019,0.619843,0019_c2s1_0008.jpg,0013,0.584062,0013_c2s1_0008.jpg,0017,0.621161,0017,0019,0.611342,0019,0003,0.553908,0003,0013,0.550070,0013,0008,0.539426,0008
0016_c1s1_0013.png,0016,c1,0.0,0.078738,0.0,0.125000,0008,0.636351,0008_c2s1_0006.jpg,0017,0.570516,0017_c2s1_0006.jpg,0019,0.546408,0019_c2s1_0008.jpg,0003,0.538039,0003_c1s1_0003.png,0007,0.524877,0007_c1s1_0001.png,0019,0.545222,0019,0017,0.537599,0017,0008,0.533530,0008,0020,0.506893,0020,0007,0.495971,0007
0016_c1s1_0016.png,0016,c1,0.0,0.041255,0.0,0.071429,0003,0.582655,0003_c1s1_0003.png,0008,0.581669,0008_c1s1_0001.jpg,0019,0.499499,0019_c2s1_0008.jpg,0020,0.495690,0020_c2s1_0008.jpg,0013,0.491418,0013_c2s1_0009.jpg,0003,0.514685,0003,0011,0.480011,0011,0019,0.474746,0019,0004,0.462687,0004,0009,0.451967,0009
0016_c1s1_0018.png,0016,c1,0.0,0.029400,0.0,0.050000,0023,0.576497,0023_c1s1_0003.png,0009,0.472574,0009_c1s1_0001.png,0011,0.443997,0011_c2s1_0006.png,0008,0.431304,0008_c1s1_0001.jpg,0018,0.423836,0018_c1s1_0002.png,0023,0.495030,0023,0011,0.443997,0011,0009,0.422644,0009,0020,0.336849,0020,0018,0.303731,0018
0016_c1s1_0020.png,0016,c1,0.0,0.040225,0.0,0.066667,0008,0.675260,0008_c2s1_0006.jpg,0020,0.647292,0020_c2s1_0008.jpg,0009,0.638787,0009_c2s1_0010.jpg,0011,0.627090,0011_c2s1_0006.png,0019,0.604848,0019_c2s1_0009.jpg,0009,0.629014,0009,0011,0.627090,0011,0020,0.604432,0020,0019,0.593096,0019,0017,0.565717,0017
0016_c1s1_0021.png,0016,c1,0.0,0.068603,0.0,0.125000,0008,0.616674,0008_c1s1_0001.jpg,0017,0.564733,0017_c2s1_0006.jpg,0013,0.514065,0013_c2s1_0009.jpg,0003,0.507579,0003_c1s1_0003.png,0007,0.505631,0007_c2s1_0007.png,0017,0.521878,0017,0008,0.512824,0008,0019,0.500234,0019,0007,0.490022,0007,0011,0.474009,0011
0016_c1s1_0022.png,0016,c1,0.0,0.032314,0.0,0.062500,0011,0.690733,0011_c2s1_0006.png,0009,0.690202,0009_c2s1_0010.jpg,0020,0.672822,0020_c2s1_0008.jpg,0008,0.645405,0008_c1s1_0001.jpg,0005,0.626462,0005_c2s1_0011.jpg,0009,0.695971,0009,0011,0.690734,0011,0020,0.632038,0020,0023,0.597317,0023,0019,0.553058,0019
0016_c2s1_0014.png,0016,c2,0.0,0.082867,0.0,0.142857,0008,0.629867,0008_c1s1_0001.jpg,0017,0.590967,0017_c2s1_0006.jpg,0024,0.571702,0024_c2s1_0007.png,0007,0.565083,0007_c1s1_0001.png,0019,0.541719,0019_c1s1_0002.png,0017,0.568109,0017,0008,0.555428,0008,0007,0.543496,0007,0019,0.531894,0019,0018,0.531066,0018
0016_c2s1_0015.png,0016,c2,0.0,0.081398,0.0,0.142857,0017,0.688417,0017_c2s1_0006.jpg,0008,0.673281,0008_c2s1_0006.jpg,0019,0.597040,0019_c2s1_0008.jpg,0003,0.591627,0003_c1s1_0003.png,0007,0.579354,0007_c1s1_0001.png,0017,0.642750,0017,0019,0.596503,0019,0007,0.572263,0007,0008,0.564166,0008,0003,0.531394,0003
0016_c2s1_0017.png,0016,c2,0.0,0.036099,0.0,0.071429,0011,0.575866,0011_c2s1_0006.png,0008,0.495795,0008_c1s1_0001.jpg,0020,0.491166,0020_c2s1_0006.jpg,0009,0.487462,0009_c2s1_0010.jpg,0023,0.486781,0023_c1s1_0003.png,0011,0.575866,0011,0009,0.488114,0009,0023,0.453529,0023,0020,0.407398,0020,0019,0.397689,0019
0016_c2s1_0019.png,0016,c2,0.0,0.061992,0.0,0.111111,0008,0.648313,0008_c2s1_0006.jpg,0017,0.621939,0017_c2s1_0006.jpg,0019,0.593792,0019_c2s1_0008.jpg,0003,0.571043,0003_c1s1_0003.png,0020,0.565070,0020_c2s1_0008.jpg,0019,0.590367,0019,0017,0.552698,0017,0011,0.525094,0011,0020,0.518175,0020,0003,0.517653,0003
0016_c2s1_0023.png,0016,c2,0.0,0.040798,0.0,0.071429,0008,0.585596,0008_c1s1_0001.jpg,0011,0.573538,0011_c2s1_0006.png,0020,0.562425,0020_c2s1_0008.jpg,0017,0.530300,0017_c2s1_0006.jpg,0009,0.526656,0009_c2s1_0010.jpg,0011,0.573538,0011,0009,0.509831,0009,0019,0.503168,0019,0020,0.494484,0020,0013,0.472814,0013
0016_c2s1_0024.png,0016,c2,0.0,0.087916,0.0,0.250000,0008,0.670890,0008_c2s1_0006.jpg,0019,0.635210,0019_c2s1_0008.jpg,0017,0.634270,0017_c2s1_0006.jpg,0016,0.571773,0016_c1s1_0005.png,0024,0.564815,0024_c2s1_0007.png,0019,0.622759,0019,0017,0.574083,0017,0008,0.538270,0008,0016,0.537647,0016,0007,0.534769,0007
0016_c2s1_0025.png,0016,c2,0.0,0.059871,0.0,0.090909,0008,0.615323,0008_c2s1_0006.jpg,0017,0.578523,0017_c2s1_0006.jpg,0020,0.557463,0020_c2s1_0009.jpg,0011,0.530753,0011_c2s1_0006.png,0019,0.515274,0019_c2s1_0008.jpg,0017,0.539170,0017,0011,0.530753,0011,0019,0.512625,0019,0020,0.507546,0020,0007,0.477991,0007
0016_c2s1_0026.png,0016,c2,0.0,0.065563,0.0,0.125000,0008,0.709162,0008_c1s1_0001.jpg,0017,0.688750,0017_c2s1_0006.jpg,0003,0.650408,0003_c1s1_0003.png,0019,0.630902,0019_c2s1_0008.jpg,0013,0.600221,0013_c2s1_0009.jpg,0017,0.637586,0017,0019,0.625021,0019,0008,0.596623,0008,0003,0.592640,0003,0013,0.570025,0013
0017_c1s1_0001.png,0017,c1,0.0,0.132909,0.0,0.333333,0008,0.582395,0008_c1s1_0001.jpg,0011,0.490105,0011_c2s1_0006.png,0017,0.472455,0017_c2s1_0006.jpg,0020,0.459956,0020_c2s1_0009.jpg,0023,0.459144,0023_c1s1_0001.png,0011,0.490105,0011,0008,0.454724,0008,0017,0.431688,0017,0019,0.409347,0019,0020,0.407455,0020
0017_c2s1_0002.png,0017,c2,0.0,0.138051,0.0,0.333333,0008,0.421624,0008_c1s1_0001.jpg,0023,0.356044,0023_c1s1_0001.png,0011,0.333586,0011_c2s1_0006.png,0012,0.314744,0012_c2s1_0007.png,0017,0.313184,0017_c2s1_0006.jpg,0011,0.333586,0011,0008,0.320257,0008,0017,0.286899,0017,0023,0.252621,0023,0018,0.250516,0018
0018_c1s1_0001.png,0018,c1,0.0,0.128630,0.0,0.250000,0023,0.262088,0023_c1s1_0002.png,0012,0.225641,0012_c2s1_0007.png,0018,0.224903,0018_c1s1_0001.png,0020,0.197290,0020_c1s1_0003.png,0008,0.177196,0008_c1s1_0001.jpg,0012,0.207069,0012,0023,0.174900,0023,0008,0.139116,0008,0018,0.134021,0018,0020,0.114796,0020
0018_c1s1_0002.png,0018,c1,0.0,0.131566,0.0,0.500000,0023,0.476800,0023_c1s1_0001.png,0011,0.455860,0011_c1s1_0001.png,0012,0.447063,0012_c2s1_0007.png,0018,0.387946,0018_c1s1_0001.png,0024,0.333779,0024_c2s1_0006.png,0023,0.372189,0023,0018,0.328063,0018,0020,0.289327,0020,0011,0.259971,0011,0008,0.249630,0008
0018_c1s1_0003.png,0018,c1,0.0,0.203108,1.0,1.000000,0011,0.380252,0011_c1s1_0001.png,0024,0.293711,0024_c2s1_0007.png,0018,0.285196,0018_c1s1_0001.png,0012,0.274673,0012_c2s1_0007.png,0008,0.228775,0008_c1s1_0002.png,0018,0.247162,0018,0008,0.228775,0008,0005,0.205771,0005,0020,0.196296,0020,0024,0.159080,0024
0018_c1s1_0005.png,0018,c1,0.0,0.126435,0.0,0.333333,0011,0.235065,0011_c1s1_0001.png,0012,0.234201,0012_c2s1_0007.png,0023,0.222834,0023_c1s1_0001.png,0018,0.122349,0018_c1s1_0001.png,0008,0.097441,0008_c1s1_0002.png,0008,0.097441,0008,0023,0.095750,0023,0018,0.045292,0018,0007,-0.025744,0007,0012,-0.044468,0012
0018_c1s1_0006.png,0018,c1,0.0,0.152976,0.0,0.500000,0011,0.299868,0011_c1s1_0001.png,0012,0.275254,0012_c2s1_0007.png,0023,0.247131,0023_c1s1_0002.png,0018,0.202105,0018_c1s1_0001.png,0024,0.181270,0024_c2s1_0006.png,0023,0.137628,0023,0018,0.130655,0018,0008,0.112909,0008,0020,0.099634,0020,0005,0.062718,0005
0018_c1s1_0009.png,0018,c1,0.0,0.238552,1.0,1.000000,0011,0.310297,0011_c1s1_0001.png,0012,0.244635,0012_c2s1_0007.png,0018,0.222859,0018_c1s1_0001.png,0024,0.214897,0024_c2s1_0006.png,0023,0.195627,0023_c1s1_0001.png,0018,0.175670,0018,0008,0.151423,0008,0005,0.140476,0005,0020,0.109500,0020,0023,0.096241,0023
0018_c1s1_0013.png,0018,c1,0.0,0.286607,1.0,1.000000,0011,0.430221,0011_c1s1_0001.png,0024,0.364198,0024_c2s1_0006.png,0018,0.317220,0018_c1s1_0001.png,0012,0.299478,0012_c2s1_0007.png,0005,0.255941,0005_c1s1_0005.png,0018,0.314635,0018,0005,0.253471,0005,0020,0.225767,0020,0008,0.225002,0008,0024,0.190401,0024
0018_c1s1_0015.png,0018,c1,0.0,0.294643,1.0,1.000000,0012,0.313369,0012_c2s1_0007.png,0018,0.304598,0018_c1s1_0001.png,0023,0.301877,0023_c1s1_0002.png,0011,0.293387,0011_c1s1_0001.png,0024,0.275234,0024_c2s1_0006.png,0018,0.268220,0018,0008,0.224636,0008,0023,0.212825,0023,0020,0.208865,0020,0005,0.169252,0005
0018_c1s1_0016.png,0018,c1,0.0,0.202415,0.0,0.333333,0008,0.278011,0008_c1s1_0002.png,0018,0.271709,0018_c1s1_0001.png,0007,0.267339,0007_c2s1_0007.png,0023,0.266395,0023_c1s1_0001.png,0020,0.254385,0020_c2s1_0009.jpg,0008,0.278011,0008,0020,0.238394,0020,0018,0.220264,0018,0005,0.196079,0005,0007,0.179140,0007
0018_c1s1_0032.png,0018,c1,0.0,0.218407,1.0,1.000000,0012,0.278624,0012_c2s1_0007.png,0011,0.218910,0011_c1s1_0001.png,0018,0.197082,0018_c1s1_0001.png,0024,0.193326,0024_c2s1_0006.png,0023,0.185915,0023_c1s1_0002.png,0018,0.158338,0018,0005,0.124047,0005,0023,0.121197,0023,0008,0.113930,0008,0020,0.086889,0020
0018_c2s1_0018.png,0018,c2,0.0,0.144156,0.0,0.500000,0012,0.273965,0012_c2s1_0007.png,0011,0.255732,0011_c1s1_0001.png,0023,0.238189,0023_c1s1_0002.png,0018,0.185577,0018_c1s1_0001.png,0024,0.172416,0024_c2s1_0006.png,0023,0.153570,0023,0018,0.136255,0018,0008,0.129426,0008,0020,0.105331,0020,0005,0.084182,0005
0018_c2s1_0019.png,0018,c2,0.0,0.147727,0.0,0.500000,0012,0.335752,0012_c2s1_0007.png,0011,0.313074,0011_c1s1_0001.png,0023,0.263207,0023_c1s1_0002.png,0024,0.160856,0024_c2s1_0006.png,0018,0.155909,0018_c1s1_0001.png,0023,0.146878,0023,0018,0.087925,0018,0008,0.023326,0008,0020,-0.005250,0020,0011,-0.043530,0011
0018_c2s1_0022.png,0018,c2,0.0,0.147727,0.0,0.500000,0011,0.325872,0011_c1s1_0001.png,0012,0.293881,0012_c2s1_0007.png,0023,0.156950,0023_c1s1_0002.png,0024,0.111873,0024_c2s1_0006.png,0018,0.071824,0018_c1s1_0001.png,0023,0.054463,0023,0018,0.012746,0018,0008,-0.015395,0008,0020,-0.091920,0020,0005,-0.115572,0005
0018_c2s1_0023.png,0018,c2,0.0,0.082843,0.0,0.500000,0005,0.507705,0005_c1s1_0005.png,0024,0.502998,0024_c2s1_0007.png,0007,0.496466,0007_c2s1_0007.png,0008,0.489018,0008_c2s1_0007.png,0017,0.475316,0017_c1s1_0001.png,0008,0.467354,0008,0018,0.465646,0018,0017,0.463932,0017,0007,0.463135,0007,0005,0.460029,0005
0018_c2s1_0025.png,0018,c2,0.0,0.128868,0.0,0.500000,0011,0.399984,0011_c1s1_0001.png,0012,0.336277,0012_c2s1_0007.png,0023,0.258710,0023_c1s1_0001.png,0024,0.206885,0024_c2s1_0006.png,0018,0.179134,0018_c1s1_0002.png,0023,0.163017,0023,0018,0.116005,0018,0008,0.092478,0008,0020,0.053868,0020,0011,0.028027,0011
0018_c2s1_0026.png,0018,c2,0.0,0.165859,0.0,0.333333,0023,0.510273,0023_c1s1_0001.png,0018,0.467586,0018_c1s1_0001.png,0020,0.456460,0020_c2s1_0009.jpg,0024,0.452911,0024_c2s1_0006.png,0005,0.398648,0005_c1s1_0002.png,0023,0.467076,0023,0020,0.456202,0020,0018,0.434605,0018,0024,0.350662,0024,0005,0.331210,0005
0018_c2s1_0027.png,0018,c2,0.0,0.131767,0.0,0.333333,0012,0.265355,0012_c2s1_0007.png,0011,0.232162,0011_c1s1_0001.png,0023,0.139197,0023_c1s1_0002.png,0024,0.026158,0024_c2s1_0006.png,0018,0.024366,0018_c1s1_0001.png,0023,0.015246,0023,0008,-0.027995,0008,0018,-0.042186,0018,0005,-0.144624,0005,0020,-0.144677,0020
0018_c2s1_0028.png,0018,c2,0.0,0.124688,0.0,0.333333,0011,0.340611,0011_c1s1_0001.png,0023,0.329909,0023_c1s1_0001.png,0012,0.328648,0012_c2s1_0007.png,0020,0.289073,0020_c2s1_0009.jpg,0018,0.279222,0018_c1s1_0002.png,0023,0.266769,0023,0020,0.253130,0020,0018,0.243563,0018,0008,0.230793,0008,0011,0.225222,0011
0018_c2s1_0029.png,0018,c2,0.0,0.143401,0.0,0.500000,0020,0.473099,0020_c2s1_0009.jpg,0024,0.425572,0024_c2s1_0007.png,0018,0.409360,0018_c1s1_0001.png,0008,0.395785,0008_c2s1_0006.jpg,0005,0.388750,0005_c1s1_0005.png,0020,0.449205,0020,0018,0.404018,0018,0008,0.348905,0008,0005,0.345171,0005,0011,0.341852,0011
0018_c2s1_0031.png,0018,c2,0.0,0.153650,0.0,0.333333,0024,0.520173,0024_c2s1_0007.png,0005,0.489439,0005_c1s1_0005.png,0020,0.487610,0020_c1s1_0003.png,0018,0.437841,0018_c1s1_0001.png,0023,0.387268,0023_c2s1_0009.png,0020,0.492788,0020,0005,0.464905,0005,0018,0.458505,0018,0024,0.457781,0024,0023,0.368631,0023
0019_c1s1_0001.png,0019,c1,0.0,0.041876,0.0,0.090909,0023,0.332114,0023_c1s1_0001.png,0012,0.252224,0012_c2s1_0007.png,0008,0.201891,0008_c1s1_0001.jpg,0011,0.194968,0011_c1s1_0001.png,0018,0.148604,0018_c1s1_0001.png,0023,0.157996,0023,0011,0.113448,0011,0008,0.094798,0008,0018,0.043517,0018,0017,0.004395,0017
0019_c1s1_0002.png,0019,c1,0.0,0.058569,0.0,0.142857,0023,0.453405,0023_c1s1_0001.png,0011,0.444454,0011_c2s1_0006.png,0009,0.409167,0009_c1s1_0002.png,0008,0.406489,0008_c1s1_0001.jpg,0018,0.365223,0018_c1s1_0002.png,0011,0.444454,0011,0023,0.413915,0023,0009,0.372651,0009,0018,0.305597,0018,0020,0.293948,0020
0019_c2s1_0003.png,0019,c2,0.0,0.054024,0.0,0.111111,0008,0.332804,0008_c1s1_0001.jpg,0023,0.307792,0023_c1s1_0001.png,0011,0.272455,0011_c2s1_0006.png,0012,0.246155,0012_c2s1_0007.png,0020,0.232413,0020_c2s1_0009.jpg,0011,0.272455,0011,0008,0.214211,0008,0017,0.203356,0017,0023,0.199284,0023,0018,0.178644,0018
0019_c2s1_0004.png,0019,c2,0.0,0.041866,0.0,0.100000,0023,0.506626,0023_c1s1_0003.png,0012,0.394642,0012_c2s1_0007.png,0011,0.344782,0011_c1s1_0001.png,0008,0.322267,0008_c1s1_0001.jpg,0018,0.296410,0018_c1s1_0002.png,0023,0.391714,0023,0011,0.328710,0011,0018,0.185854,0018,0009,0.181761,0009,0008,0.176637,0008
